step,baseline_loss,flat_buffer_loss,loss_diff,baseline_grad,flat_buffer_grad,grad_diff
38,6.40234375,6.40234375,0.00000000e+00,56.62500000,56.62500000,0.00000000e+00
39,6.21875000,6.21875000,0.00000000e+00,91.81250000,89.81250000,2.00000000e+00
40,7.45312500,7.45703125,3.90625000e-03,5.85937500,5.85937500,0.00000000e+00
41,4.71093750,4.71093750,0.00000000e+00,-50.78125000,-52.71875000,1.93750000e+00
42,6.42968750,6.43750000,7.81250000e-03,89.81250000,93.75000000,3.93750000e+00
43,5.61718750,5.61328125,3.90625000e-03,-445.25000000,-445.25000000,0.00000000e+00
44,5.10546875,5.10937500,3.90625000e-03,183.62500000,187.50000000,3.87500000e+00
45,6.18359375,6.18750000,3.90625000e-03,-267.50000000,-271.50000000,4.00000000e+00
46,7.34375000,7.35156250,7.81250000e-03,265.50000000,269.50000000,4.00000000e+00
47,6.58984375,6.58593750,3.90625000e-03,271.50000000,269.50000000,2.00000000e+00
48,5.57812500,5.57812500,0.00000000e+00,-78.12500000,-78.12500000,0.00000000e+00
49,6.20703125,6.21875000,1.17187500e-02,41.00000000,44.90625000,3.90625000e+00
50,4.45312500,4.45703125,3.90625000e-03,280.25000000,283.25000000,3.00000000e+00
51,5.35937500,5.35937500,0.00000000e+00,123.06250000,121.06250000,2.00000000e+00
52,6.21875000,6.21093750,7.81250000e-03,-27.34375000,-33.18750000,5.84375000e+00
53,5.10937500,5.10937500,0.00000000e+00,3.90625000,0.00000000,3.90625000e+00
54,4.42968750,4.43359375,3.90625000e-03,-44.90625000,-44.90625000,0.00000000e+00
55,4.59765625,4.60156250,3.90625000e-03,321.25000000,324.25000000,3.00000000e+00
56,5.81250000,5.81250000,0.00000000e+00,-117.18750000,-117.18750000,0.00000000e+00
57,7.89062500,7.88671875,3.90625000e-03,125.00000000,123.06250000,1.93750000e+00
58,6.28515625,6.28906250,3.90625000e-03,-60.53125000,-62.50000000,1.96875000e+00
59,6.31250000,6.31640625,3.90625000e-03,-123.06250000,-123.06250000,0.00000000e+00
60,7.95312500,7.94531250,7.81250000e-03,54.68750000,54.68750000,0.00000000e+00
61,5.77343750,5.77343750,0.00000000e+00,109.37500000,105.43750000,3.93750000e+00
62,6.46875000,6.46875000,0.00000000e+00,-338.00000000,-334.00000000,4.00000000e+00
63,7.85156250,7.85546875,3.90625000e-03,343.75000000,345.75000000,2.00000000e+00
64,7.07031250,7.08203125,1.17187500e-02,35.15625000,41.00000000,5.84375000e+00
65,7.09375000,7.08593750,7.81250000e-03,-132.75000000,-140.62500000,7.87500000e+00
66,5.47656250,5.46875000,7.81250000e-03,642.50000000,636.50000000,6.00000000e+00
67,4.80468750,4.80859375,3.90625000e-03,128.87500000,130.87500000,2.00000000e+00
68,6.79687500,6.79687500,0.00000000e+00,306.75000000,306.75000000,0.00000000e+00
69,6.57031250,6.56640625,3.90625000e-03,-214.87500000,-214.87500000,0.00000000e+00
70,5.58984375,5.58593750,3.90625000e-03,306.75000000,304.75000000,2.00000000e+00
71,3.91796875,3.91992188,1.95312500e-03,-166.00000000,-165.00000000,1.00000000e+00
72,5.89843750,5.89453125,3.90625000e-03,-304.75000000,-306.75000000,2.00000000e+00
73,5.81250000,5.81640625,3.90625000e-03,-134.75000000,-134.75000000,0.00000000e+00
74,6.17578125,6.17187500,3.90625000e-03,-168.00000000,-175.75000000,7.75000000e+00
75,5.51171875,5.51953125,7.81250000e-03,56.62500000,60.53125000,3.90625000e+00
76,8.95312500,8.95312500,0.00000000e+00,-699.00000000,-695.50000000,3.50000000e+00
77,7.64062500,7.64453125,3.90625000e-03,97.62500000,107.43750000,9.81250000e+00
78,3.88671875,3.89062500,3.90625000e-03,-212.87500000,-214.87500000,2.00000000e+00
79,4.71093750,4.71875000,7.81250000e-03,300.75000000,300.75000000,0.00000000e+00
80,5.28906250,5.28906250,0.00000000e+00,54.68750000,54.68750000,0.00000000e+00
81,6.52343750,6.52343750,0.00000000e+00,470.75000000,468.75000000,2.00000000e+00
82,7.42187500,7.42187500,0.00000000e+00,101.56250000,99.62500000,1.93750000e+00
83,7.31250000,7.32031250,7.81250000e-03,355.50000000,355.50000000,0.00000000e+00
84,5.83593750,5.82812500,7.81250000e-03,-441.50000000,-445.25000000,3.75000000e+00
85,5.19140625,5.19531250,3.90625000e-03,144.50000000,144.50000000,0.00000000e+00
86,6.48437500,6.48437500,0.00000000e+00,74.18750000,80.06250000,5.87500000e+00
87,4.95312500,4.95312500,0.00000000e+00,152.37500000,146.50000000,5.87500000e+00
88,6.21875000,6.21875000,0.00000000e+00,-93.75000000,-93.75000000,0.00000000e+00
89,5.83593750,5.84375000,7.81250000e-03,-138.62500000,-136.75000000,1.87500000e+00
90,7.09375000,7.09375000,0.00000000e+00,-191.37500000,-195.25000000,3.87500000e+00
91,4.60937500,4.60937500,0.00000000e+00,-33.18750000,-35.15625000,1.96875000e+00
92,6.13671875,6.13671875,0.00000000e+00,13.67187500,5.85937500,7.81250000e+00
93,5.92187500,5.92187500,0.00000000e+00,300.75000000,298.75000000,2.00000000e+00
94,4.90625000,4.90625000,0.00000000e+00,-220.75000000,-220.75000000,0.00000000e+00
95,6.48437500,6.48828125,3.90625000e-03,-152.37500000,-154.25000000,1.87500000e+00
96,6.86328125,6.86718750,3.90625000e-03,-166.00000000,-168.00000000,2.00000000e+00
97,6.38281250,6.37109375,1.17187500e-02,50.78125000,44.90625000,5.87500000e+00
98,5.53515625,5.53125000,3.90625000e-03,25.39062500,19.53125000,5.85937500e+00
99,6.20312500,6.21093750,7.81250000e-03,-35.15625000,-35.15625000,0.00000000e+00
100,4.39843750,4.40625000,7.81250000e-03,191.37500000,191.37500000,0.00000000e+00
101,5.46093750,5.46093750,0.00000000e+00,310.50000000,310.50000000,0.00000000e+00
102,6.28906250,6.28125000,7.81250000e-03,31.25000000,27.34375000,3.90625000e+00
103,5.29687500,5.29687500,0.00000000e+00,199.25000000,195.25000000,4.00000000e+00
104,4.61718750,4.62500000,7.81250000e-03,72.25000000,70.31250000,1.93750000e+00
105,4.00000000,4.00781250,7.81250000e-03,-468.75000000,-468.75000000,0.00000000e+00
106,5.77343750,5.77734375,3.90625000e-03,-15.62500000,-17.57812500,1.95312500e+00
107,7.33593750,7.33984375,3.90625000e-03,-310.50000000,-314.50000000,4.00000000e+00
108,6.56250000,6.57031250,7.81250000e-03,304.75000000,300.75000000,4.00000000e+00
109,6.37500000,6.39453125,1.95312500e-02,-107.43750000,-103.50000000,3.93750000e+00
110,7.61718750,7.62500000,7.81250000e-03,-285.25000000,-277.25000000,8.00000000e+00
111,5.58593750,5.59375000,7.81250000e-03,109.37500000,113.25000000,3.87500000e+00
112,6.35156250,6.35937500,7.81250000e-03,-210.87500000,-210.87500000,0.00000000e+00
113,7.14062500,7.14453125,3.90625000e-03,-199.25000000,-201.12500000,1.87500000e+00
114,7.38281250,7.39062500,7.81250000e-03,420.00000000,423.75000000,3.75000000e+00
115,6.98437500,6.99218750,7.81250000e-03,-160.12500000,-156.25000000,3.87500000e+00
116,4.79296875,4.80468750,1.17187500e-02,89.81250000,91.81250000,2.00000000e+00
117,4.77734375,4.78125000,3.90625000e-03,169.87500000,171.87500000,2.00000000e+00
118,6.35937500,6.35937500,0.00000000e+00,-218.75000000,-220.75000000,2.00000000e+00
119,6.89062500,6.90625000,1.56250000e-02,338.00000000,345.75000000,7.75000000e+00
120,5.52734375,5.53125000,3.90625000e-03,316.50000000,320.25000000,3.75000000e+00
121,3.71875000,3.71875000,0.00000000e+00,-175.75000000,-173.87500000,1.87500000e+00
122,5.92187500,5.92578125,3.90625000e-03,-80.06250000,-80.06250000,0.00000000e+00
123,5.43750000,5.44140625,3.90625000e-03,-240.25000000,-240.25000000,0.00000000e+00
124,6.29687500,6.30078125,3.90625000e-03,265.50000000,271.50000000,6.00000000e+00
125,5.19140625,5.20312500,1.17187500e-02,0.00000000,1.95312500,1.95312500e+00
126,8.64843750,8.65625000,7.81250000e-03,-1207.00000000,-1195.00000000,1.20000000e+01
127,7.24218750,7.23437500,7.81250000e-03,-152.37500000,-158.25000000,5.87500000e+00
128,3.75390625,3.74609375,7.81250000e-03,-224.62500000,-226.50000000,1.87500000e+00
129,4.25781250,4.25781250,0.00000000e+00,17.57812500,15.62500000,1.95312500e+00
130,5.30078125,5.28906250,1.17187500e-02,-64.43750000,-70.31250000,5.87500000e+00
131,6.04296875,6.04296875,0.00000000e+00,33.18750000,31.25000000,1.93750000e+00
132,7.00390625,7.00781250,3.90625000e-03,-162.12500000,-160.12500000,2.00000000e+00
133,6.90625000,6.90625000,0.00000000e+00,97.62500000,95.68750000,1.93750000e+00
134,6.53515625,6.54687500,1.17187500e-02,142.62500000,144.50000000,1.87500000e+00
135,4.95703125,4.96484375,7.81250000e-03,-3.90625000,-1.95312500,1.95312500e+00
136,6.38281250,6.38671875,3.90625000e-03,-46.87500000,-42.96875000,3.90625000e+00
137,4.63281250,4.64062500,7.81250000e-03,-46.87500000,-46.87500000,0.00000000e+00
138,6.06250000,6.06250000,0.00000000e+00,-246.12500000,-248.00000000,1.87500000e+00
139,5.85937500,5.85937500,0.00000000e+00,-304.75000000,-304.75000000,0.00000000e+00
140,7.07812500,7.08203125,3.90625000e-03,-78.12500000,-78.12500000,0.00000000e+00
141,4.26171875,4.26562500,3.90625000e-03,-210.87500000,-209.00000000,1.87500000e+00
142,6.08593750,6.09375000,7.81250000e-03,-39.06250000,-35.15625000,3.90625000e+00
143,5.21093750,5.20312500,7.81250000e-03,-117.18750000,-117.18750000,0.00000000e+00
144,4.42578125,4.43750000,1.17187500e-02,-338.00000000,-339.75000000,1.75000000e+00
145,6.89843750,6.89453125,3.90625000e-03,324.25000000,318.25000000,6.00000000e+00
146,7.33203125,7.34375000,1.17187500e-02,509.75000000,511.75000000,2.00000000e+00
147,6.84375000,6.83984375,3.90625000e-03,523.50000000,517.50000000,6.00000000e+00
148,5.21875000,5.21484375,3.90625000e-03,-212.87500000,-218.75000000,5.87500000e+00
149,6.13671875,6.14843750,1.17187500e-02,17.57812500,23.43750000,5.85937500e+00
150,4.43359375,4.43359375,0.00000000e+00,130.87500000,128.87500000,2.00000000e+00
151,4.95312500,4.96484375,1.17187500e-02,0.00000000,0.00000000,0.00000000e+00
152,5.92968750,5.93750000,7.81250000e-03,-175.75000000,-171.87500000,3.87500000e+00
153,4.94531250,4.94921875,3.90625000e-03,-62.50000000,-60.53125000,1.96875000e+00
154,4.28125000,4.28906250,7.81250000e-03,-91.81250000,-93.75000000,1.93750000e+00
155,3.69921875,3.70703125,7.81250000e-03,-482.50000000,-480.50000000,2.00000000e+00
156,5.29687500,5.28906250,7.81250000e-03,-257.75000000,-261.75000000,4.00000000e+00
157,7.35546875,7.36718750,1.17187500e-02,-60.53125000,-58.59375000,1.93750000e+00
158,6.33203125,6.33593750,3.90625000e-03,244.12500000,242.12500000,2.00000000e+00
159,6.48046875,6.48437500,3.90625000e-03,115.25000000,113.25000000,2.00000000e+00
160,7.74218750,7.74218750,0.00000000e+00,-70.31250000,-70.31250000,0.00000000e+00
161,4.57812500,4.57812500,0.00000000e+00,-775.50000000,-777.50000000,2.00000000e+00
162,6.22656250,6.23828125,1.17187500e-02,-144.50000000,-146.50000000,2.00000000e+00
163,7.83593750,7.85156250,1.56250000e-02,724.50000000,722.50000000,2.00000000e+00
164,6.92578125,6.93359375,7.81250000e-03,144.50000000,146.50000000,2.00000000e+00
165,6.92187500,6.92968750,7.81250000e-03,-212.87500000,-212.87500000,0.00000000e+00
166,4.27734375,4.27734375,0.00000000e+00,-369.25000000,-371.00000000,1.75000000e+00
167,4.47656250,4.48437500,7.81250000e-03,60.53125000,64.43750000,3.90625000e+00
168,6.24218750,6.24218750,0.00000000e+00,125.00000000,121.06250000,3.93750000e+00
169,6.56640625,6.58593750,1.95312500e-02,107.43750000,117.18750000,9.75000000e+00
170,5.24609375,5.24218750,3.90625000e-03,183.62500000,183.62500000,0.00000000e+00
171,3.72656250,3.72460938,1.95312500e-03,-156.25000000,-157.25000000,1.00000000e+00
172,6.02343750,6.01953125,3.90625000e-03,93.75000000,93.75000000,0.00000000e+00
173,5.66406250,5.67578125,1.17187500e-02,-132.75000000,-130.87500000,1.87500000e+00
174,6.04687500,6.05078125,3.90625000e-03,9.76562500,9.76562500,0.00000000e+00
175,4.87500000,4.88281250,7.81250000e-03,-255.87500000,-253.87500000,2.00000000e+00
176,9.23437500,9.22656250,7.81250000e-03,-425.75000000,-433.50000000,7.75000000e+00
177,7.89062500,7.89062500,0.00000000e+00,466.75000000,464.75000000,2.00000000e+00
178,3.96875000,3.97265625,3.90625000e-03,0.00000000,5.85937500,5.85937500e+00
179,4.18750000,4.18750000,0.00000000e+00,109.37500000,107.43750000,1.93750000e+00
180,5.50000000,5.50781250,7.81250000e-03,144.50000000,144.50000000,0.00000000e+00
181,5.79296875,5.77343750,1.95312500e-02,-87.87500000,-95.68750000,7.81250000e+00
182,7.29687500,7.29687500,0.00000000e+00,128.87500000,125.00000000,3.87500000e+00
183,6.34375000,6.33984375,3.90625000e-03,-265.50000000,-271.50000000,6.00000000e+00
184,6.19140625,6.19531250,3.90625000e-03,-158.25000000,-164.00000000,5.75000000e+00
185,4.71484375,4.72656250,1.17187500e-02,-193.37500000,-191.37500000,2.00000000e+00
186,6.25781250,6.25781250,0.00000000e+00,-160.12500000,-158.25000000,1.87500000e+00
187,4.57421875,4.57031250,3.90625000e-03,93.75000000,93.75000000,0.00000000e+00
188,6.60937500,6.60937500,0.00000000e+00,312.50000000,312.50000000,0.00000000e+00
189,5.70312500,5.71093750,7.81250000e-03,-121.06250000,-121.06250000,0.00000000e+00
190,7.05859375,7.06640625,7.81250000e-03,-52.71875000,-52.71875000,0.00000000e+00
191,4.08593750,4.08593750,0.00000000e+00,-394.50000000,-388.75000000,5.75000000e+00
192,5.91406250,5.92187500,7.81250000e-03,117.18750000,111.31250000,5.87500000e+00
193,5.17968750,5.16796875,1.17187500e-02,-128.87500000,-134.75000000,5.87500000e+00
194,5.10937500,5.11718750,7.81250000e-03,355.50000000,361.25000000,5.75000000e+00
195,6.73828125,6.73437500,3.90625000e-03,236.37500000,228.50000000,7.87500000e+00
196,6.78906250,6.79687500,7.81250000e-03,-54.68750000,-54.68750000,0.00000000e+00
197,6.21875000,6.20312500,1.56250000e-02,220.75000000,212.87500000,7.87500000e+00
198,5.18750000,5.17968750,7.81250000e-03,-169.87500000,-175.75000000,5.87500000e+00
199,5.91796875,5.92578125,7.81250000e-03,-232.37500000,-224.62500000,7.75000000e+00
200,4.08593750,4.08984375,3.90625000e-03,68.37500000,72.25000000,3.87500000e+00
201,4.60156250,4.60546875,3.90625000e-03,-203.12500000,-199.25000000,3.87500000e+00
202,5.84375000,5.85156250,7.81250000e-03,-78.12500000,-78.12500000,0.00000000e+00
203,4.96093750,4.95312500,7.81250000e-03,89.81250000,84.00000000,5.81250000e+00
204,4.25390625,4.26171875,7.81250000e-03,25.39062500,25.39062500,0.00000000e+00
205,4.28906250,4.28906250,0.00000000e+00,-126.93750000,-128.87500000,1.93750000e+00
206,5.65625000,5.64843750,7.81250000e-03,33.18750000,35.15625000,1.96875000e+00
207,7.64453125,7.64062500,3.90625000e-03,455.00000000,449.25000000,5.75000000e+00
208,6.21093750,6.21875000,7.81250000e-03,109.37500000,109.37500000,0.00000000e+00
209,6.34375000,6.34375000,0.00000000e+00,82.00000000,85.93750000,3.93750000e+00
210,7.46875000,7.47656250,7.81250000e-03,-255.87500000,-253.87500000,2.00000000e+00
211,4.97656250,4.98828125,1.17187500e-02,-78.12500000,-76.18750000,1.93750000e+00
212,6.53515625,6.53125000,3.90625000e-03,-33.18750000,-35.15625000,1.96875000e+00
213,7.15625000,7.14843750,7.81250000e-03,130.87500000,125.00000000,5.87500000e+00
214,7.07812500,7.08203125,3.90625000e-03,269.50000000,273.50000000,4.00000000e+00
215,7.06250000,7.07031250,7.81250000e-03,175.75000000,175.75000000,0.00000000e+00
216,4.77343750,4.78515625,1.17187500e-02,93.75000000,103.50000000,9.75000000e+00
217,4.39453125,4.39843750,3.90625000e-03,23.43750000,25.39062500,1.95312500e+00
218,5.80468750,5.81250000,7.81250000e-03,-130.87500000,-138.62500000,7.75000000e+00
219,6.62109375,6.61718750,3.90625000e-03,46.87500000,41.00000000,5.87500000e+00
220,5.31640625,5.31250000,3.90625000e-03,191.37500000,199.25000000,7.87500000e+00
221,3.62695312,3.61328125,1.36718750e-02,-112.31250000,-119.12500000,6.81250000e+00
222,6.12109375,6.12500000,3.90625000e-03,216.75000000,218.75000000,2.00000000e+00
223,5.40234375,5.40234375,0.00000000e+00,-146.50000000,-146.50000000,0.00000000e+00
224,6.01562500,6.01562500,0.00000000e+00,66.37500000,72.25000000,5.87500000e+00
225,4.87890625,4.88281250,3.90625000e-03,-17.57812500,-15.62500000,1.95312500e+00
226,10.61718750,10.61718750,0.00000000e+00,339.75000000,339.75000000,0.00000000e+00
227,7.41406250,7.41406250,0.00000000e+00,-162.12500000,-160.12500000,2.00000000e+00
228,4.08593750,4.08593750,0.00000000e+00,138.62500000,138.62500000,0.00000000e+00
229,3.99023438,3.99414062,3.90625000e-03,-24.40625000,-20.50000000,3.90625000e+00
230,5.07031250,5.05859375,1.17187500e-02,117.18750000,111.31250000,5.87500000e+00
231,5.88281250,5.88671875,3.90625000e-03,156.25000000,156.25000000,0.00000000e+00
232,7.13281250,7.14062500,7.81250000e-03,-3.90625000,-3.90625000,0.00000000e+00
233,7.14843750,7.14843750,0.00000000e+00,203.12500000,207.00000000,3.87500000e+00
234,6.58593750,6.58984375,3.90625000e-03,349.50000000,338.00000000,1.15000000e+01
235,4.84375000,4.85156250,7.81250000e-03,-97.62500000,-93.75000000,3.87500000e+00
236,6.29687500,6.29687500,0.00000000e+00,-74.18750000,-74.18750000,0.00000000e+00
237,4.39843750,4.39062500,7.81250000e-03,-117.18750000,-117.18750000,0.00000000e+00
238,6.21875000,6.21875000,0.00000000e+00,-74.18750000,-80.06250000,5.87500000e+00
239,5.87500000,5.88281250,7.81250000e-03,-29.29687500,-25.39062500,3.90625000e+00
240,6.89843750,6.90625000,7.81250000e-03,-253.87500000,-253.87500000,0.00000000e+00
241,4.29687500,4.29687500,0.00000000e+00,-128.87500000,-128.87500000,0.00000000e+00
242,5.75000000,5.77343750,2.34375000e-02,-154.25000000,-142.62500000,1.16250000e+01
243,5.25000000,5.23437500,1.56250000e-02,-125.00000000,-132.75000000,7.75000000e+00
244,5.22656250,5.23437500,7.81250000e-03,277.25000000,285.25000000,8.00000000e+00
245,6.53906250,6.54296875,3.90625000e-03,125.00000000,121.06250000,3.93750000e+00
246,6.77343750,6.77343750,0.00000000e+00,121.06250000,117.18750000,3.87500000e+00
247,6.07031250,6.07031250,0.00000000e+00,42.96875000,50.78125000,7.81250000e+00
248,5.20312500,5.20312500,0.00000000e+00,-101.56250000,-101.56250000,0.00000000e+00
249,6.03125000,6.02343750,7.81250000e-03,-281.25000000,-285.25000000,4.00000000e+00
250,4.01171875,4.00781250,3.90625000e-03,-46.87500000,-44.90625000,1.96875000e+00
251,4.89062500,4.88281250,7.81250000e-03,-91.81250000,-95.68750000,3.87500000e+00
252,6.16796875,6.17187500,3.90625000e-03,201.12500000,207.00000000,5.87500000e+00
253,4.96093750,4.96093750,0.00000000e+00,111.31250000,113.25000000,1.93750000e+00
254,4.29687500,4.29296875,3.90625000e-03,-5.85937500,-7.81250000,1.95312500e+00
255,3.92187500,3.91601562,5.85937500e-03,-285.25000000,-292.00000000,6.75000000e+00
256,5.72656250,5.72656250,0.00000000e+00,113.25000000,121.06250000,7.81250000e+00
257,7.34375000,7.34375000,0.00000000e+00,257.75000000,269.50000000,1.17500000e+01
258,6.14843750,6.16015625,1.17187500e-02,42.96875000,42.96875000,0.00000000e+00
259,5.98828125,5.98046875,7.81250000e-03,-255.87500000,-253.87500000,2.00000000e+00
260,7.45312500,7.44531250,7.81250000e-03,-177.75000000,-183.62500000,5.87500000e+00
261,5.75781250,5.75781250,0.00000000e+00,795.00000000,797.00000000,2.00000000e+00
262,6.67187500,6.66796875,3.90625000e-03,334.00000000,334.00000000,0.00000000e+00
263,7.57812500,7.58203125,3.90625000e-03,621.00000000,627.00000000,6.00000000e+00
264,7.11718750,7.10156250,1.56250000e-02,230.50000000,220.75000000,9.75000000e+00
265,6.74609375,6.75781250,1.17187500e-02,-150.37500000,-148.37500000,2.00000000e+00
266,4.52343750,4.52734375,3.90625000e-03,203.12500000,205.12500000,2.00000000e+00
267,4.31250000,4.31250000,0.00000000e+00,-11.71875000,-11.71875000,0.00000000e+00
268,6.54296875,6.56640625,2.34375000e-02,619.00000000,635.00000000,1.60000000e+01
269,6.05468750,6.07031250,1.56250000e-02,-273.50000000,-253.87500000,1.96250000e+01
270,4.69531250,4.67578125,1.95312500e-02,-89.81250000,-87.87500000,1.93750000e+00
271,3.52539062,3.52343750,1.95312500e-03,-192.37500000,-191.37500000,1.00000000e+00
272,5.68750000,5.67968750,7.81250000e-03,-41.00000000,-50.78125000,9.78125000e+00
273,5.37109375,5.37109375,0.00000000e+00,-189.50000000,-193.37500000,3.87500000e+00
274,6.10156250,6.10156250,0.00000000e+00,214.87500000,222.62500000,7.75000000e+00
275,4.71875000,4.71093750,7.81250000e-03,13.67187500,13.67187500,0.00000000e+00
276,9.36718750,9.37500000,7.81250000e-03,-457.00000000,-457.00000000,0.00000000e+00
277,7.46093750,7.46093750,0.00000000e+00,336.00000000,332.00000000,4.00000000e+00
278,3.87500000,3.86328125,1.17187500e-02,207.00000000,197.25000000,9.75000000e+00
279,4.09765625,4.10156250,3.90625000e-03,158.25000000,160.12500000,1.87500000e+00
280,5.46875000,5.46484375,3.90625000e-03,468.75000000,470.75000000,2.00000000e+00
281,5.09765625,5.09375000,3.90625000e-03,-517.50000000,-523.50000000,6.00000000e+00
282,7.32031250,7.32421875,3.90625000e-03,412.00000000,412.00000000,0.00000000e+00
283,6.69921875,6.68750000,1.17187500e-02,162.12500000,156.25000000,5.87500000e+00
284,5.51953125,5.51562500,3.90625000e-03,-353.50000000,-355.50000000,2.00000000e+00
285,4.69140625,4.68750000,3.90625000e-03,-93.75000000,-101.56250000,7.81250000e+00
286,6.25781250,6.26562500,7.81250000e-03,101.56250000,97.62500000,3.93750000e+00
287,4.27343750,4.28125000,7.81250000e-03,89.81250000,93.75000000,3.93750000e+00
288,6.05078125,6.06250000,1.17187500e-02,-113.25000000,-111.31250000,1.93750000e+00
289,6.44531250,6.44531250,0.00000000e+00,476.50000000,476.50000000,0.00000000e+00
290,6.92578125,6.92968750,3.90625000e-03,-13.67187500,-17.57812500,3.90625000e+00
291,4.21093750,4.21484375,3.90625000e-03,-101.56250000,-101.56250000,0.00000000e+00
292,5.78125000,5.78906250,7.81250000e-03,-66.37500000,-62.50000000,3.87500000e+00
293,5.15234375,5.15625000,3.90625000e-03,-48.81250000,-44.90625000,3.90625000e+00
294,4.39843750,4.39843750,0.00000000e+00,-179.62500000,-185.50000000,5.87500000e+00
295,6.56250000,6.57812500,1.56250000e-02,199.25000000,197.25000000,2.00000000e+00
296,6.56250000,6.56250000,0.00000000e+00,0.00000000,1.95312500,1.95312500e+00
297,6.14843750,6.13281250,1.56250000e-02,236.37500000,230.50000000,5.87500000e+00
298,4.96484375,4.97656250,1.17187500e-02,-218.75000000,-214.87500000,3.87500000e+00
299,6.26171875,6.26562500,3.90625000e-03,255.87500000,265.50000000,9.62500000e+00
300,3.99609375,3.98046875,1.56250000e-02,146.50000000,134.75000000,1.17500000e+01
301,4.66015625,4.65625000,3.90625000e-03,-201.12500000,-205.12500000,4.00000000e+00
302,5.82031250,5.82031250,0.00000000e+00,-62.50000000,-58.59375000,3.90625000e+00
303,4.67578125,4.67187500,3.90625000e-03,-37.09375000,-39.06250000,1.96875000e+00
304,4.32031250,4.31640625,3.90625000e-03,169.87500000,171.87500000,2.00000000e+00
305,3.94335938,3.94140625,1.95312500e-03,114.25000000,114.25000000,0.00000000e+00
306,5.19531250,5.18750000,7.81250000e-03,-179.62500000,-181.62500000,2.00000000e+00
307,7.55078125,7.53906250,1.17187500e-02,306.75000000,304.75000000,2.00000000e+00
