================================================================================
DiZO PROFILING SUMMARY - facebook/opt-6.7b
================================================================================

Model: facebook/opt-6.7b
Task: SST2
Batch Size: 4
Steps: 10

--- CPU Time (sorted by total time) ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                       training_step_11         0.03%     802.000us         9.90%     235.067ms     235.067ms       0.000us         0.00%     176.294ms     176.294ms           0 b           0 b      14.61 Mb           0 b             1            --  
                                        training_step_4         0.02%     450.000us         9.87%     234.537ms     234.537ms       0.000us         0.00%     176.231ms     176.231ms           0 b           0 b      13.81 Mb           0 b             1            --  
                                       training_step_10         0.03%     660.000us         9.87%     234.491ms     234.491ms       0.000us         0.00%     176.138ms     176.138ms           0 b           0 b      23.78 Mb           0 b             1            --  
                                        training_step_9         0.02%     489.000us         9.87%     234.423ms     234.423ms       0.000us         0.00%     175.833ms     175.833ms           0 b           0 b      19.97 Mb           0 b             1            --  
                                        training_step_3         0.02%     455.000us         9.82%     233.391ms     233.391ms       0.000us         0.00%     173.637ms     173.637ms           0 b           0 b       8.91 Mb           0 b             1            --  
                                            aten::copy_         0.94%      22.292ms         9.30%     220.971ms      53.375us      10.579ms         0.26%      15.744ms       3.803us           0 b           0 b           0 b           0 b          4140            --  
                                             aten::item         0.01%     134.000us         8.80%     208.955ms       1.741ms       0.000us         0.00%      68.000us       0.567us           0 b           0 b           0 b           0 b           120            --  
                              aten::_local_scalar_dense         0.01%     323.000us         8.79%     208.823ms       1.740ms      40.000us         0.00%      68.000us       0.567us           0 b           0 b           0 b           0 b           120            --  
                                               aten::to         0.11%       2.625ms         8.73%     207.394ms     138.263us       0.000us         0.00%       4.313ms       2.875us        -372 b        -268 b     118.19 Mb      10.69 Mb          1500            --  
                                         aten::_to_copy         0.26%       6.115ms         8.65%     205.542ms     146.816us       0.000us         0.00%       4.638ms       3.313us        -120 b        -120 b     118.19 Mb           0 b          1400            --  
                                           aten::linear         1.21%      28.747ms         7.93%     188.453ms      48.822us       0.000us         0.00%     127.324ms      32.985us           0 b           0 b       4.77 Gb      35.88 Mb          3860            --  
                                          aten::normal_         4.87%     115.740ms         7.71%     183.096ms       8.871us     615.477ms        14.96%     642.674ms      31.137us           0 b           0 b           0 b           0 b         20640            --  
                                              aten::add         5.14%     122.086ms         7.18%     170.639ms       9.773us     307.163ms         7.47%     322.029ms      18.444us         -24 b         -24 b     373.20 Gb     373.20 Gb         17460       200.357  
                                            aten::addmm         4.63%     110.028ms         5.90%     140.115ms      36.488us     107.014ms         2.60%     125.314ms      32.634us           0 b           0 b       4.58 Gb       4.58 Gb          3840     26182.121  
                                            aten::empty         4.07%      96.599ms         4.14%      98.440ms       3.523us       0.000us         0.00%       0.000us       0.000us      15.72 Kb      15.72 Kb     499.29 Gb     499.29 Gb         27940            --  
                                            aten::clone         0.37%       8.898ms         2.20%      52.224ms      19.633us       0.000us         0.00%      10.006ms       3.762us           0 b           0 b       2.18 Gb    -162.89 Mb          2660            --  
                                              aten::sub         1.32%      31.327ms         1.83%      43.460ms       8.342us     101.226ms         2.46%     101.228ms      19.430us         -40 b         -40 b     124.02 Gb     124.02 Gb          5210            --  
                                       aten::layer_norm         0.25%       6.050ms         1.82%      43.317ms      33.321us       0.000us         0.00%      11.069ms       8.515us           0 b           0 b       1.01 Gb      -1.15 Mb          1300            --  
                                       aten::contiguous         0.22%       5.280ms         1.62%      38.462ms      19.623us       0.000us         0.00%       6.965ms       3.554us           0 b           0 b       1.68 Gb     220.09 Mb          1960            --  
                                aten::native_layer_norm         0.71%      16.816ms         1.57%      37.267ms      28.667us      10.296ms         0.25%      11.069ms       8.515us           0 b           0 b       1.01 Gb           0 b          1300            --  
                                              aten::bmm         0.87%      20.665ms         1.52%      36.122ms      28.220us       4.685ms         0.11%       6.990ms       5.461us           0 b           0 b     627.47 Mb     627.47 Mb          1280        31.541  
                                           data_loading         0.02%     391.000us         1.10%      26.214ms       2.621ms       0.000us         0.00%     391.000us      39.100us           0 b     -15.88 Kb       1.00 Kb     -19.50 Kb            10            --  
                                          aten::reshape         0.25%       5.988ms         0.89%      21.227ms       5.443us       0.000us         0.00%       2.380ms       0.610us           0 b           0 b     510.70 Mb           0 b          3900            --  
                                    cudaLaunchKernelExC         0.87%      20.654ms         0.87%      20.654ms       5.351us       3.246ms         0.08%       5.534ms       1.434us           0 b           0 b           0 b           0 b          3860            --  
                                       aten::empty_like         0.22%       5.266ms         0.77%      18.224ms       6.903us       0.000us         0.00%       0.000us       0.000us           0 b           0 b       2.18 Gb     162.89 Mb          2640            --  
                                                aten::t         0.31%       7.351ms         0.64%      15.312ms       3.967us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b          3860            --  
                                        aten::transpose         0.53%      12.656ms         0.57%      13.601ms       1.926us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b          7060            --  
                                             aten::relu         0.07%       1.780ms         0.46%      10.912ms      17.050us       0.000us         0.00%       2.356ms       3.681us           0 b           0 b       2.04 Gb           0 b           640            --  
cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFla...         0.43%      10.226ms         0.43%      10.226ms       7.878us       1.307ms         0.03%       1.307ms       1.007us           0 b           0 b           0 b           0 b          1298            --  
                                              aten::max         0.06%       1.335ms         0.40%       9.583ms      14.973us       0.000us         0.00%       3.058ms       4.778us           0 b           0 b     117.56 Mb       7.63 Mb           640            --  
                                        aten::clamp_min         0.27%       6.469ms         0.38%       9.132ms      14.269us       1.823ms         0.04%       2.356ms       3.681us           0 b           0 b       2.04 Gb       2.04 Gb           640            --  
                                          aten::maximum         0.24%       5.683ms         0.37%       8.790ms      13.734us       2.575ms         0.06%       3.297ms       5.152us           0 b           0 b     117.56 Mb     117.56 Mb           640            --  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.376s
Self CUDA time total: 4.113s


--- CUDA Time (sorted by total time) ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  Total GFLOPs  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                          ProfilerStep*         0.01%     286.000us       100.00%        2.376s     237.559ms       0.000us         0.00%        1.857s     185.713ms           0 b           0 b      43.79 Mb           0 b            10            --  
                                 zo_gradient_estimation         0.07%       1.606ms        78.80%        1.872s     187.206ms       0.000us         0.00%        1.517s     151.731ms           0 b           0 b     195.35 Mb     -10.50 Kb            10            --  
                                          aten::normal_         4.87%     115.740ms         7.71%     183.096ms       8.871us     615.477ms        14.96%     642.674ms      31.137us           0 b           0 b           0 b           0 b         20640            --  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     625.123ms        15.20%     625.123ms      29.806us           0 b           0 b           0 b           0 b         20973            --  
                                              aten::mul        10.22%     242.846ms        15.27%     362.726ms       9.862us     594.507ms        14.45%     620.666ms      16.875us     -44.27 Kb     -44.27 Kb     868.67 Gb     868.67 Gb         36780       466.360  
                                           aten::normal         2.76%      65.460ms        12.98%     308.280ms      14.936us       0.000us         0.00%     606.696ms      29.394us           0 b           0 b     496.10 Gb           0 b         20640            --  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     599.843ms        14.58%     599.843ms      16.171us           0 b           0 b           0 b           0 b         37094            --  
                                        zo_perturb_+eps         0.00%       0.000us         0.00%       0.000us       0.000us     459.859ms        11.18%     459.859ms      45.986ms           0 b           0 b           0 b           0 b            10            --  
                                       zo_perturb_-2eps         0.00%       0.000us         0.00%       0.000us       0.000us     459.639ms        11.17%     459.639ms      45.964ms           0 b           0 b           0 b           0 b            10            --  
                                  zo_perturb_+eps_reset         0.00%       0.000us         0.00%       0.000us       0.000us     459.509ms        11.17%     459.509ms      45.951ms           0 b           0 b           0 b           0 b            10            --  
                                  zo_perturb_+eps_reset         5.42%     128.725ms        15.03%     357.166ms      35.717ms       0.000us         0.00%     447.106ms      44.711ms           0 b      13.23 Kb     -32.00 Kb    -489.10 Gb            10            --  
                                       zo_perturb_-2eps         5.38%     127.920ms        15.16%     360.090ms      36.009ms       0.000us         0.00%     446.393ms      44.639ms           0 b      13.17 Kb           0 b    -491.10 Gb            10            --  
                                        zo_perturb_+eps         5.46%     129.711ms        15.07%     357.894ms      35.789ms       0.000us         0.00%     446.328ms      44.633ms           0 b      12.07 Kb      32.00 Kb    -490.38 Gb            10            --  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     412.805ms        10.04%     412.805ms      18.525us           0 b           0 b           0 b           0 b         22284            --  
                                              zo_update         0.00%       0.000us         0.00%       0.000us       0.000us     366.239ms         8.90%     366.239ms      36.624ms           0 b           0 b           0 b           0 b            10            --  
                                    zo_parameter_update         0.09%       2.157ms        11.06%     262.746ms      26.275ms       0.000us         0.00%     339.406ms      33.941ms           0 b           0 b      32.00 Kb     -80.00 Kb            10            --  
                                              zo_update         4.04%      96.090ms        10.97%     260.589ms      26.059ms       0.000us         0.00%     339.406ms      33.941ms           0 b       5.62 Kb     112.00 Kb    -367.82 Gb            10            --  
                                              aten::add         5.14%     122.086ms         7.18%     170.639ms       9.773us     307.163ms         7.47%     322.029ms      18.444us         -24 b         -24 b     373.20 Gb     373.20 Gb         17460       200.357  
                                           zo_forward_1         0.00%       0.000us         0.00%       0.000us       0.000us     296.071ms         7.20%     296.071ms      29.607ms           0 b           0 b           0 b           0 b            10            --  
                                           zo_forward_2         0.00%       0.000us         0.00%       0.000us       0.000us     289.457ms         7.04%     289.457ms      28.946ms           0 b           0 b           0 b           0 b            10            --  
                                        training_step_2         0.02%     514.000us        10.66%     253.256ms     253.256ms       0.000us         0.00%     270.479ms     270.479ms           0 b           0 b      12.27 Mb           0 b             1            --  
                                        training_step_7         0.04%     920.000us         9.98%     237.085ms     237.085ms       0.000us         0.00%     180.298ms     180.298ms           0 b           0 b    -113.24 Mb    -151.60 Mb             1            --  
                                        training_step_8         0.02%     459.000us        10.06%     238.925ms     238.925ms       0.000us         0.00%     176.314ms     176.314ms           0 b           0 b      23.78 Mb           0 b             1            --  
                                       training_step_11         0.03%     802.000us         9.90%     235.067ms     235.067ms       0.000us         0.00%     176.294ms     176.294ms           0 b           0 b      14.61 Mb           0 b             1            --  
                                        training_step_4         0.02%     450.000us         9.87%     234.537ms     234.537ms       0.000us         0.00%     176.231ms     176.231ms           0 b           0 b      13.81 Mb           0 b             1            --  
                                       training_step_10         0.03%     660.000us         9.87%     234.491ms     234.491ms       0.000us         0.00%     176.138ms     176.138ms           0 b           0 b      23.78 Mb           0 b             1            --  
                                        training_step_5         0.02%     503.000us        10.02%     238.032ms     238.032ms       0.000us         0.00%     176.042ms     176.042ms           0 b           0 b      18.41 Mb           0 b             1            --  
                                        training_step_6         0.02%     437.000us         9.94%     236.092ms     236.092ms       0.000us         0.00%     175.863ms     175.863ms           0 b           0 b      21.48 Mb           0 b             1            --  
                                        training_step_9         0.02%     489.000us         9.87%     234.423ms     234.423ms       0.000us         0.00%     175.833ms     175.833ms           0 b           0 b      19.97 Mb           0 b             1            --  
                                        training_step_3         0.02%     455.000us         9.82%     233.391ms     233.391ms       0.000us         0.00%     173.637ms     173.637ms           0 b           0 b       8.91 Mb           0 b             1            --  
                                           aten::linear         1.21%      28.747ms         7.93%     188.453ms      48.822us       0.000us         0.00%     127.324ms      32.985us           0 b           0 b       4.77 Gb      35.88 Mb          3860            --  
                                            aten::addmm         4.63%     110.028ms         5.90%     140.115ms      36.488us     107.014ms         2.60%     125.314ms      32.634us           0 b           0 b       4.58 Gb       4.58 Gb          3840     26182.121  
                                              aten::sub         1.32%      31.327ms         1.83%      43.460ms       8.342us     101.226ms         2.46%     101.228ms      19.430us         -40 b         -40 b     124.02 Gb     124.02 Gb          5210            --  
                                           zo_forward_1         4.04%      95.861ms        16.90%     401.581ms      40.158ms       0.000us         0.00%      90.612ms       9.061ms           0 b        -616 b      97.51 Mb      -6.44 Gb            10            --  
                                           zo_forward_2         4.00%      94.967ms        16.54%     393.033ms      39.303ms       0.000us         0.00%      86.806ms       8.681ms           0 b        -612 b      97.84 Mb      -6.42 Gb            10            --  
                                       cudaLaunchKernel        11.81%     280.675ms        11.81%     280.675ms       3.178us      60.748ms         1.48%      60.931ms       0.690us           0 b           0 b           0 b           0 b         88320            --  
sm90_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize128x64...         0.00%       0.000us         0.00%       0.000us       0.000us      56.877ms         1.38%      56.877ms      25.392us           0 b           0 b           0 b           0 b          2240            --  
sm90_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize128x12...         0.00%       0.000us         0.00%       0.000us       0.000us      20.998ms         0.51%      20.998ms      45.060us           0 b           0 b           0 b           0 b           466            --  
sm90_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize64x128...         0.00%       0.000us         0.00%       0.000us       0.000us      15.917ms         0.39%      15.917ms      35.529us           0 b           0 b           0 b           0 b           448            --  
                                            aten::copy_         0.94%      22.292ms         9.30%     220.971ms      53.375us      10.579ms         0.26%      15.744ms       3.803us           0 b           0 b           0 b           0 b          4140            --  
                                  cudaStreamIsCapturing         0.00%      93.000us         0.00%      93.000us       0.004us      14.310ms         0.35%      14.310ms       0.691us           0 b           0 b           0 b           0 b         20698            --  
sm90_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize64x64x...         0.00%       0.000us         0.00%       0.000us       0.000us      12.343ms         0.30%      12.343ms      19.286us           0 b           0 b           0 b           0 b           640            --  
                                   cudaFuncSetAttribute         0.01%     230.000us         0.01%     230.000us       0.020us      11.258ms         0.27%      11.258ms       0.972us           0 b           0 b           0 b           0 b         11580            --  
                                       aten::layer_norm         0.25%       6.050ms         1.82%      43.317ms      33.321us       0.000us         0.00%      11.069ms       8.515us           0 b           0 b       1.01 Gb      -1.15 Mb          1300            --  
                                aten::native_layer_norm         0.71%      16.816ms         1.57%      37.267ms      28.667us      10.296ms         0.25%      11.069ms       8.515us           0 b           0 b       1.01 Gb           0 b          1300            --  
void at::native::(anonymous namespace)::vectorized_l...         0.00%       0.000us         0.00%       0.000us       0.000us      10.296ms         0.25%      10.296ms       7.920us           0 b           0 b           0 b           0 b          1300            --  
                                            aten::clone         0.37%       8.898ms         2.20%      52.224ms      19.633us       0.000us         0.00%      10.006ms       3.762us           0 b           0 b       2.18 Gb    -162.89 Mb          2660            --  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       8.754ms         0.21%       8.754ms       3.367us           0 b           0 b           0 b           0 b          2600            --  
                                              aten::bmm         0.87%      20.665ms         1.52%      36.122ms      28.220us       4.685ms         0.11%       6.990ms       5.461us           0 b           0 b     627.47 Mb     627.47 Mb          1280        31.541  
                                       aten::contiguous         0.22%       5.280ms         1.62%      38.462ms      19.623us       0.000us         0.00%       6.965ms       3.554us           0 b           0 b       1.68 Gb     220.09 Mb          1960            --  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.376s
Self CUDA time total: 4.113s


--- Memory Usage ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  Total GFLOPs  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                              aten::mul        10.22%     242.846ms        15.27%     362.726ms       9.862us     594.507ms        14.45%     620.666ms      16.875us     -44.27 Kb     -44.27 Kb     868.67 Gb     868.67 Gb         36780       466.360  
                                            aten::empty         4.07%      96.599ms         4.14%      98.440ms       3.523us       0.000us         0.00%       0.000us       0.000us      15.72 Kb      15.72 Kb     499.29 Gb     499.29 Gb         27940            --  
                                              aten::add         5.14%     122.086ms         7.18%     170.639ms       9.773us     307.163ms         7.47%     322.029ms      18.444us         -24 b         -24 b     373.20 Gb     373.20 Gb         17460       200.357  
                                              aten::sub         1.32%      31.327ms         1.83%      43.460ms       8.342us     101.226ms         2.46%     101.228ms      19.430us         -40 b         -40 b     124.02 Gb     124.02 Gb          5210            --  
                                            aten::addmm         4.63%     110.028ms         5.90%     140.115ms      36.488us     107.014ms         2.60%     125.314ms      32.634us           0 b           0 b       4.58 Gb       4.58 Gb          3840     26182.121  
                                        aten::clamp_min         0.27%       6.469ms         0.38%       9.132ms      14.269us       1.823ms         0.04%       2.356ms       3.681us           0 b           0 b       2.04 Gb       2.04 Gb           640            --  
                                              aten::bmm         0.87%      20.665ms         1.52%      36.122ms      28.220us       4.685ms         0.11%       6.990ms       5.461us           0 b           0 b     627.47 Mb     627.47 Mb          1280        31.541  
                                         aten::_softmax         0.22%       5.213ms         0.31%       7.375ms      11.523us       1.344ms         0.03%       1.840ms       2.875us           0 b           0 b     236.88 Mb     236.88 Mb           640            --  
                                       aten::contiguous         0.22%       5.280ms         1.62%      38.462ms      19.623us       0.000us         0.00%       6.965ms       3.554us           0 b           0 b       1.68 Gb     220.09 Mb          1960            --  
                                               aten::mm         0.04%     865.000us         0.05%       1.276ms      63.800us       2.586ms         0.06%       2.629ms     131.450us           0 b           0 b     195.34 Mb     195.34 Mb            20       836.835  
                                     aten::_log_softmax         0.01%     223.000us         0.01%     334.000us      16.700us     236.000us         0.01%     236.000us      11.800us           0 b           0 b     187.17 Mb     187.17 Mb            20            --  
                                       aten::empty_like         0.22%       5.266ms         0.77%      18.224ms       6.903us       0.000us         0.00%       0.000us       0.000us           0 b           0 b       2.18 Gb     162.89 Mb          2640            --  
                                    aten::empty_strided         0.25%       6.040ms         0.25%       6.040ms       4.254us       0.000us         0.00%       0.000us       0.000us           0 b           0 b     118.21 Mb     118.21 Mb          1420            --  
                                          aten::maximum         0.24%       5.683ms         0.37%       8.790ms      13.734us       2.575ms         0.06%       3.297ms       5.152us           0 b           0 b     117.56 Mb     117.56 Mb           640            --  
                                           aten::linear         1.21%      28.747ms         7.93%     188.453ms      48.822us       0.000us         0.00%     127.324ms      32.985us           0 b           0 b       4.77 Gb      35.88 Mb          3860            --  
                                          aten::resize_         0.01%     309.000us         0.01%     309.000us       3.862us       0.000us         0.00%       0.000us       0.000us           0 b           0 b      32.18 Mb      32.18 Mb            80            --  
                                               aten::to         0.11%       2.625ms         8.73%     207.394ms     138.263us       0.000us         0.00%       4.313ms       2.875us        -372 b        -268 b     118.19 Mb      10.69 Mb          1500            --  
                                      aten::log_softmax         0.00%     113.000us         0.02%     434.000us      21.700us       0.000us         0.00%     224.000us      11.200us           0 b           0 b     187.17 Mb      10.36 Mb            20            --  
                                              aten::max         0.06%       1.335ms         0.40%       9.583ms      14.973us       0.000us         0.00%       3.058ms       4.778us           0 b           0 b     117.56 Mb       7.63 Mb           640            --  
                                          aten::softmax         0.04%     889.000us         0.35%       8.225ms      12.852us       0.000us         0.00%       1.834ms       2.866us           0 b           0 b     236.88 Mb       1.41 Mb           640            --  
                                           aten::cumsum         0.01%     252.000us         0.01%     355.000us      17.750us      38.000us         0.00%      59.000us       2.950us           0 b           0 b      20.00 Kb      20.00 Kb            20            --  
                                 aten::nll_loss_forward         0.01%     307.000us         0.02%     428.000us      21.400us      48.000us         0.00%     196.000us       9.800us           0 b           0 b      20.00 Kb      20.00 Kb            20            --  
                                               aten::lt         0.01%     275.000us         0.02%     397.000us      19.850us      40.000us         0.00%     206.000us      10.300us           0 b           0 b      19.00 Kb      19.00 Kb            20            --  
                                               aten::eq         0.01%     332.000us         0.02%     439.000us      21.950us      20.000us         0.00%      20.000us       1.000us           0 b           0 b      10.00 Kb      10.00 Kb            20            --  
                                              aten::div         0.01%     128.000us         0.01%     188.000us      18.800us       8.000us         0.00%       9.000us       0.900us           0 b           0 b       5.00 Kb       5.00 Kb            10            --  
                                           aten::arange         0.01%     351.000us         0.04%     843.000us      21.075us      10.000us         0.00%      21.000us       0.525us           0 b           0 b      20.00 Kb       2.00 Kb            40            --  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     599.843ms        14.58%     599.843ms      16.171us           0 b           0 b           0 b           0 b         37094            --  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     412.805ms        10.04%     412.805ms      18.525us           0 b           0 b           0 b           0 b         22284            --  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     625.123ms        15.20%     625.123ms      29.806us           0 b           0 b           0 b           0 b         20973            --  
                                          ProfilerStep*         0.01%     286.000us       100.00%        2.376s     237.559ms       0.000us         0.00%        1.857s     185.713ms           0 b           0 b      43.79 Mb           0 b            10            --  
                                        training_step_2         0.02%     514.000us        10.66%     253.256ms     253.256ms       0.000us         0.00%     270.479ms     270.479ms           0 b           0 b      12.27 Mb           0 b             1            --  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         0.06%       1.409ms         0.10%       2.354ms     235.400us       0.000us         0.00%       0.000us       0.000us      15.88 Kb        -352 b           0 b           0 b            10            --  
                                             aten::full         0.01%     249.000us         0.02%     585.000us      14.625us       0.000us         0.00%      29.000us       0.725us      15.88 Kb       1.81 Kb      63.00 Kb           0 b            40            --  
                                            aten::fill_         0.03%     688.000us         0.05%       1.179ms       8.421us      81.000us         0.00%     191.000us       1.364us         288 b         288 b           0 b           0 b           140            --  
                                           aten::select         0.02%     458.000us         0.02%     501.000us       3.131us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           160            --  
                                       aten::as_strided         0.05%       1.129ms         0.05%       1.129ms       0.147us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b          7680            --  
                                            aten::slice         0.03%     600.000us         0.03%     632.000us       1.859us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           340            --  
                                            aten::copy_         0.94%      22.292ms         9.30%     220.971ms      53.375us      10.579ms         0.26%      15.744ms       3.803us           0 b           0 b           0 b           0 b          4140            --  
                                         aten::_to_copy         0.26%       6.115ms         8.65%     205.542ms     146.816us       0.000us         0.00%       4.638ms       3.313us        -120 b        -120 b     118.19 Mb           0 b          1400            --  
                                        cudaMemcpyAsync         0.22%       5.132ms         0.22%       5.132ms       7.128us       1.611ms         0.04%       1.611ms       2.237us           0 b           0 b           0 b           0 b           720            --  
                                  cudaStreamSynchronize        16.40%     389.580ms        16.40%     389.580ms     572.912us     739.000us         0.02%     739.000us       1.087us           0 b           0 b           0 b           0 b           680            --  
                                           data_loading         0.00%       0.000us         0.00%       0.000us       0.000us     294.000us         0.01%     294.000us      29.400us           0 b           0 b           0 b           0 b            10            --  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.000us         0.00%       1.000us       0.002us           0 b           0 b           0 b           0 b           660            --  
                                  cudaStreamIsCapturing         0.00%      93.000us         0.00%      93.000us       0.004us      14.310ms         0.35%      14.310ms       0.691us           0 b           0 b           0 b           0 b         20698            --  
