================================================================================
DiZO PROFILING SUMMARY - facebook/opt-2.7b
================================================================================

Model: facebook/opt-2.7b
Task: SST2
Batch Size: 4
Steps: 10

--- CPU Time (sorted by total time) ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  Total GFLOPs  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::fill_         0.03%     656.000us         0.06%       1.145ms       8.179us      69.000us         0.00%     102.000us       0.729us         -56 b         -56 b           0 b           0 b           140            --  
                                           aten::select         0.02%     390.000us         0.02%     439.000us       2.744us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           160            --  
                                       aten::as_strided         0.22%       4.349ms         0.22%       4.349ms       0.566us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b          7680            --  
                                            aten::slice         0.03%     605.000us         0.03%     648.000us       1.906us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           340            --  
                                            aten::copy_         1.08%      21.699ms         2.23%      44.807ms      10.823us       9.688ms         0.35%      11.420ms       2.758us         -12 b         -12 b           0 b           0 b          4140            --  
                                         aten::_to_copy         0.30%       5.968ms         1.48%      29.846ms      21.319us       0.000us         0.00%       2.296ms       1.640us        -132 b        -124 b     118.19 Mb           0 b          1400            --  
                                        cudaMemcpyAsync         0.39%       7.865ms         0.39%       7.865ms      10.924us     295.000us         0.01%     295.000us       0.410us           0 b           0 b           0 b           0 b           720            --  
                                           data_loading         0.00%       0.000us         0.00%       0.000us       0.000us     243.000us         0.01%     243.000us      24.300us           0 b           0 b           0 b           0 b            10            --  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.000us         0.00%       1.000us       0.002us           0 b           0 b           0 b           0 b           660            --  
                                  cudaStreamSynchronize         0.18%       3.541ms         0.18%       3.541ms       5.207us     232.000us         0.01%     232.000us       0.341us           0 b           0 b           0 b           0 b           680            --  
                                  cudaStreamIsCapturing         0.17%       3.411ms         0.17%       3.411ms       0.165us       6.169ms         0.22%       6.169ms       0.298us           0 b           0 b           0 b           0 b         20681            --  
                                           aten::normal         3.17%      63.719ms        16.46%     331.016ms      16.038us       0.000us         0.00%     275.119ms      13.329us           0 b           0 b     197.83 Gb           0 b         20640            --  
                                          aten::normal_         6.17%     124.112ms        10.02%     201.419ms       9.759us     277.233ms        10.04%     289.247ms      14.014us           0 b           0 b           0 b           0 b         20640            --  
                                       cudaLaunchKernel        14.29%     287.234ms        14.29%     287.234ms       3.252us      28.578ms         1.03%      28.741ms       0.325us           0 b           0 b           0 b           0 b         88320            --  
                                        zo_perturb_+eps         0.00%       0.000us         0.00%       0.000us       0.000us     355.643ms        12.88%     355.643ms      35.564ms           0 b           0 b           0 b           0 b            10            --  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     277.233ms        10.04%     277.233ms      13.432us           0 b           0 b           0 b           0 b         20640            --  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     259.215ms         9.39%     259.215ms       7.052us           0 b           0 b           0 b           0 b         36760            --  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     169.247ms         6.13%     169.247ms       7.711us           0 b           0 b           0 b           0 b         21950            --  
                                             aten::view         0.11%       2.163ms         0.11%       2.163ms       0.145us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b         14940            --  
                                        aten::embedding         0.02%     343.000us         0.09%       1.811ms      45.275us       0.000us         0.00%     158.000us       3.950us           0 b           0 b      19.84 Mb           0 b            40            --  
                                          aten::reshape         0.26%       5.289ms         0.91%      18.329ms       4.700us       0.000us         0.00%       2.298ms       0.589us           0 b           0 b     317.50 Mb           0 b          3900            --  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.010s
Self CUDA time total: 2.762s
